iou_topk,mass_frac,roc_auc,pr_auc,filename,image_type,attack_type
0.08232638842425946,0.8107691407203674,0.44805187657163564,0.792965782472563,000000000194.png,samecat,pgd
0.08582678143359293,0.8571780920028687,0.35081847812754896,0.8508063260887739,000000000194.png,diffcat,pgd
0.11181053259464785,0.8635200262069702,0.5984993235932854,0.8778295503754169,000000000196.png,samecat,pgd
0.10709050550739205,0.9285691380500793,0.5766159696653828,0.9354325688512845,000000000196.png,diffcat,pgd
0.2371892716964675,0.6111478209495544,0.8634353914519691,0.8044439773409319,000000000208.png,samecat,pgd
0.11112413779627567,0.683613121509552,0.43178447023774746,0.7284376378439527,000000000208.png,diffcat,pgd
0.0008491337799915086,0.10065845400094986,0.30443418203283573,0.186916556830659,000000000241.png,samecat,pgd
0.09073074241613567,0.356598824262619,0.42825906711358963,0.3955372314150222,000000000241.png,diffcat,pgd
0.24617038815813053,0.42877694964408875,0.5176778925497661,0.48015320704327163,000000000247.png,samecat,pgd
0.14802771979109272,0.9812918901443481,0.5278533853734069,0.9866650271991072,000000000247.png,diffcat,pgd
0.028765184145574215,0.34026554226875305,0.1950435107581534,0.3606906939388888,000000000283.png,samecat,pgd
0.1554851492730179,0.6638932824134827,0.2907581093982453,0.6660039236280939,000000000283.png,diffcat,pgd
0.17940672044718287,0.4838758409023285,0.7528125549410463,0.4786592244314076,000000000294.png,samecat,pgd
0.13998292487607297,0.7508085370063782,0.7546955387860658,0.7607864430927712,000000000294.png,diffcat,pgd
0.09140688903026448,0.14751027524471283,0.5663099859694832,0.14938065508796414,000000000308.png,samecat,pgd
0.0783182117509329,0.3119017481803894,0.5305600609310124,0.29226587708544804,000000000308.png,diffcat,pgd
0.03130284371813241,0.1222861111164093,0.5095678966992815,0.10515456509778152,000000000321.png,samecat,pgd
0.11172693960457686,0.2396700233221054,0.6214748783911429,0.2400769455003077,000000000321.png,diffcat,pgd
0.04686043414569183,0.09387509524822235,0.33377342751744565,0.11455088630276461,000000000328.png,samecat,pgd
0.049300780601229034,0.21541599929332733,0.3304806470480547,0.24309872146296302,000000000328.png,diffcat,pgd
0.007585642952833307,0.07705727219581604,0.33193382077060085,0.08334568512741213,000000000332.png,samecat,pgd
0.05373622558067287,0.29753750562667847,0.41580369300220166,0.2848581991547951,000000000332.png,diffcat,pgd
0.06149226596727565,0.30710306763648987,0.5415827316578457,0.2852186804702701,000000000349.png,samecat,pgd
0.15345954684973875,0.48298031091690063,0.5058107402056169,0.45036816797000134,000000000349.png,diffcat,pgd
0.03844287344411946,0.20797254145145416,0.561924418390347,0.19852984817106026,000000000370.png,samecat,pgd
0.097891229482535,0.3504417836666107,0.6495419235002768,0.3202975506901112,000000000370.png,diffcat,pgd
0.007508513751931835,0.13985568284988403,0.4341589575821419,0.13772239472263426,000000000387.png,samecat,pgd
0.06010720439788453,0.46300166845321655,0.35832152549643204,0.44552329485963393,000000000387.png,diffcat,pgd
0.26621979298917603,0.7838576436042786,0.8697756847482412,0.8071790861250505,000000000389.png,samecat,pgd
0.20281587127445602,0.9377428889274597,0.9046468171316131,0.9320482724473872,000000000389.png,diffcat,pgd
0.1778201614695208,0.4217660427093506,0.5899027958212788,0.4874588480957751,000000000395.png,samecat,pgd
0.14113147951159347,0.5922670960426331,0.5783623628233306,0.6156773638006683,000000000395.png,diffcat,pgd
0.13915269346268197,0.9423736929893494,0.9147289111883328,0.9690618774980609,000000000397.png,samecat,pgd
0.2884410126785786,0.9585201144218445,0.882349390512924,0.9770368376407427,000000000397.png,diffcat,pgd
0.28194966497793755,0.7220506072044373,0.617231012968571,0.7063141165562368,000000000400.png,samecat,pgd
0.23135910548260213,0.7876268029212952,0.5855380240557088,0.7718495381259579,000000000400.png,diffcat,pgd
0.15147573018042496,0.9161202907562256,0.9135584059195324,0.9633976483961059,000000000436.png,samecat,pgd
0.10198690440527092,0.9963798522949219,0.8513672310114038,0.9962277919597982,000000000436.png,diffcat,pgd
0.11932220120095419,0.17666307091712952,0.7210331009898561,0.19164081703243585,000000000438.png,samecat,pgd
0.06443725627367998,0.4907252788543701,0.5542407430824974,0.4764725707632571,000000000438.png,diffcat,pgd
0.04017320624203004,0.38763970136642456,0.5627519108034731,0.34899261466033693,000000000443.png,samecat,pgd
0.11722825261238753,0.976294219493866,0.7886593316723325,0.9726167434500552,000000000443.png,diffcat,pgd
0.04176682157292167,0.7161011099815369,0.3098582881647844,0.6828758836671464,000000000450.png,samecat,pgd
0.17900433940209123,0.9397422075271606,0.438581416559079,0.9498555380212316,000000000450.png,diffcat,pgd
0.058872420807904675,0.48837703466415405,0.41114817736542203,0.4988943920705483,000000000459.png,samecat,pgd
0.14854660848551024,0.960550844669342,0.6217269584566361,0.9686063272230351,000000000459.png,diffcat,pgd
0.07774952106743147,0.2731339633464813,0.21624605217064138,0.2766657286218375,000000000471.png,samecat,pgd
0.2122845285477543,0.4417767822742462,0.4469964441691379,0.5001489341212922,000000000471.png,diffcat,pgd
0.16042734300356118,0.6914104223251343,0.7475716262380997,0.7350109073598519,000000000474.png,samecat,pgd
0.10125196954291081,0.9890159964561462,0.6249493126474674,0.9892118053417129,000000000474.png,diffcat,pgd
0.012443360857464867,0.0570533312857151,0.19265404997848717,0.07893006162992053,000000000491.png,samecat,pgd
0.1697304856343758,0.20891088247299194,0.6295137211046629,0.25842128693028826,000000000491.png,diffcat,pgd
0.0011620054028285396,0.04642811790108681,0.018420453997338826,0.13515778301125175,000000000502.png,samecat,pgd
0.11765299860963314,0.3366594910621643,0.3548576589382067,0.3335816316500195,000000000502.png,diffcat,pgd
0.04756762954964597,0.16791784763336182,0.3440802245815374,0.16250844410132653,000000000510.png,samecat,pgd
0.034592662646311056,0.24415063858032227,0.13965014729583106,0.2683496704998588,000000000510.png,diffcat,pgd
0.04721058803819735,0.16865524649620056,0.5097624072069078,0.15303322836638103,000000000529.png,samecat,pgd
0.17065071106890464,0.3939221203327179,0.3948732150376056,0.4115001821478449,000000000529.png,diffcat,pgd
0.06011257832690197,0.2478424608707428,0.4041907145586152,0.2506588085248603,000000000532.png,samecat,pgd
0.04341556900800048,0.43022704124450684,0.3363520130342118,0.4255418132654134,000000000532.png,diffcat,pgd
0.03991596638655462,0.12922176718711853,0.4299963307778986,0.13683363983089386,000000000536.png,samecat,pgd
0.31241095092917437,0.3373573422431946,0.7220049507851557,0.5302021006660619,000000000536.png,diffcat,pgd
0.14018084555147675,0.5716888904571533,0.5778973344818639,0.5856426107742754,000000000544.png,samecat,pgd
0.20508818039484883,0.9270653128623962,0.9394887923788584,0.9842441895611738,000000000544.png,diffcat,pgd
0.09192864005123826,0.42415550351142883,0.356131956079797,0.4683368126729608,000000000562.png,samecat,pgd
0.12718283572390346,0.7191355228424072,0.49786190658346746,0.7637834156124733,000000000562.png,diffcat,pgd
0.038294204564110985,0.14865070581436157,0.4151053180645532,0.1636336496927911,000000000572.png,samecat,pgd
0.02494008656150517,0.18515825271606445,0.3644757880642795,0.2647837487918656,000000000572.png,diffcat,pgd
0.23974626468570148,0.16438117623329163,0.7485370266879752,0.25234972177151715,000000000581.png,samecat,pgd
0.1831267428553007,0.23724037408828735,0.6558295302370427,0.28985423464083293,000000000581.png,diffcat,pgd
0.11137494742744988,0.4676794111728668,0.607785834076248,0.4588709964323374,000000000599.png,samecat,pgd
0.1248086894944834,0.7617979049682617,0.6825731117600993,0.7710567042205396,000000000599.png,diffcat,pgd
0.012169207851384508,0.1471930891275406,0.3487695565025364,0.18500413623670614,000000000612.png,samecat,pgd
0.07183695076760191,0.4139547049999237,0.476280365556348,0.41957335666526097,000000000612.png,diffcat,pgd
0.02708251612849381,0.1260451078414917,0.22376285790754216,0.1808172582616452,000000000623.png,samecat,pgd
0.06673488664987405,0.4243188500404358,0.18794261422778677,0.4108510339136061,000000000623.png,diffcat,pgd
0.15677140816724014,0.33334875106811523,0.4037195644145371,0.37192379854943625,000000000636.png,samecat,pgd
0.10107271030248853,0.5463578701019287,0.5140497979324222,0.5438394465695899,000000000636.png,diffcat,pgd
0.11964841242407782,0.3137533664703369,0.4493245796427475,0.3220041931358571,000000000650.png,samecat,pgd
0.1414152665084438,0.5033310055732727,0.6274550398809308,0.5212120338204581,000000000650.png,diffcat,pgd
0.07992019189813258,0.5624450445175171,0.6671433127631253,0.5399270242663735,000000000659.png,samecat,pgd
0.2275740020368299,0.7642989754676819,0.666649114350726,0.7737189563569852,000000000659.png,diffcat,pgd
0.1007935843960273,0.347705602645874,0.24687493670122418,0.3635517009039582,000000000661.png,samecat,pgd
0.13804086908352312,0.613460898399353,0.350293488871125,0.6136910248066115,000000000661.png,diffcat,pgd
0.013668533208897184,0.14360855519771576,0.2229684551106781,0.1950498672747402,000000000692.png,samecat,pgd
0.1375003438884151,0.7761717438697815,0.7403329724724651,0.8536847702279601,000000000692.png,diffcat,pgd
0.07025216804538525,0.14867743849754333,0.45044890497383516,0.1507470521983345,000000000693.png,samecat,pgd
0.3718372155908371,0.3850380778312683,0.7486022039198934,0.5250447599006383,000000000693.png,diffcat,pgd
0.002785986747035007,0.10099945962429047,0.30500016751805514,0.10918046386890659,000000000715.png,samecat,pgd
0.057708700495243674,0.4921463131904602,0.27253791860924825,0.46745043299305855,000000000715.png,diffcat,pgd
0.08119436073296615,0.14036935567855835,0.532995298940853,0.15464211116991636,000000000723.png,samecat,pgd
0.10668234490105627,0.3627791404724121,0.5778652977283809,0.36493489953846503,000000000723.png,diffcat,pgd
0.08324002081789077,0.449337899684906,0.5641871173654289,0.44688884310597876,000000000730.png,samecat,pgd
0.06409699405327612,0.4337840974330902,0.4695059040484606,0.4650148267518636,000000000730.png,diffcat,pgd
0.012214348540418541,0.13398151099681854,0.5066571585054022,0.12841949430307503,000000000735.png,samecat,pgd
0.016085449668109104,0.16794167459011078,0.33859788663257884,0.2172138565346977,000000000735.png,diffcat,pgd
0.03764240437789682,0.12057166546583176,0.44717700273878014,0.1079399185785114,000000000761.png,samecat,pgd
0.08546815037866352,0.17548489570617676,0.38044044030516744,0.1874937858927785,000000000761.png,diffcat,pgd
0.19211646670040788,0.23063994944095612,0.5051787612082584,0.30146085032247805,000000000772.png,samecat,pgd
0.21543135010144746,0.35114505887031555,0.5888391127403088,0.42700137327523474,000000000772.png,diffcat,pgd
0.19891003870152438,0.770626425743103,0.7878541970400716,0.8176962624107411,000000000775.png,samecat,pgd
0.16269559032716926,0.8503616452217102,0.8124659516065467,0.881215761197893,000000000775.png,diffcat,pgd
0.21300996240414052,0.6447640061378479,0.8713068932112841,0.759466815758191,000000000790.png,samecat,pgd
0.13168180250603517,0.6569120287895203,0.7105642401892187,0.6531433408622659,000000000790.png,diffcat,pgd
0.06453016055779441,0.17445999383926392,0.3748005661798575,0.17708689487306148,000000000797.png,samecat,pgd
0.05815832968742404,0.46576303243637085,0.35573572111675744,0.47183694501973583,000000000797.png,diffcat,pgd
0.2682816264686157,0.7471548318862915,0.7802116566226727,0.8202012618331518,000000000810.png,samecat,pgd
0.08922434627417444,0.732742190361023,0.5994060939340948,0.718682573326287,000000000810.png,diffcat,pgd
0.18165420533558316,0.7480767965316772,0.6551988771895269,0.7798403486173792,000000000825.png,samecat,pgd
0.1314188440978118,0.8905337452888489,0.55349851457223,0.90593096890414,000000000825.png,diffcat,pgd
0.25615970929717274,0.23443323373794556,0.8233189432795153,0.4069107728822802,000000000839.png,samecat,pgd
0.14211167159506002,0.4130123555660248,0.5321120713397237,0.4637623149973402,000000000839.png,diffcat,pgd
0.09583488669083294,0.9276177883148193,0.35035507099335006,0.9348723610716628,000000000853.png,samecat,pgd
0.10167059748427673,0.9784550666809082,0.64771467500817,0.9806210300231307,000000000853.png,diffcat,pgd
0.19413552051475552,0.48792755603790283,0.7538089628017388,0.5998689972963287,000000000882.png,samecat,pgd
0.09482038849601143,0.7640626430511475,0.585726019080265,0.7515230694617961,000000000882.png,diffcat,pgd
0.020512023619905985,0.05601150915026665,0.17469805003525712,0.08541425040111865,000000000902.png,samecat,pgd
0.03391837041491281,0.17867381870746613,0.2601684702040058,0.18117943544280027,000000000902.png,diffcat,pgd
0.017821045451726917,0.09284970164299011,0.35300022050433233,0.10212875563086939,000000000909.png,samecat,pgd
0.015942792803583836,0.14257840812206268,0.41926997677603084,0.13563647231854284,000000000909.png,diffcat,pgd
0.053456640724745486,0.12428317964076996,0.3788895561560696,0.11030117425557194,000000000913.png,samecat,pgd
0.12237588043291531,0.1759672462940216,0.26501290154647367,0.23260006061169625,000000000913.png,diffcat,pgd
0.044457919325275964,0.11971644312143326,0.44316052619595325,0.10402890422482954,000000000927.png,samecat,pgd
0.1693854350714276,0.20276698470115662,0.6102051352919255,0.27140045723561007,000000000927.png,diffcat,pgd
0.060464054569379914,0.1447271853685379,0.5043241495995961,0.13453380642135843,000000000934.png,samecat,pgd
0.09214609143356242,0.2469266653060913,0.5799842788718972,0.23139021498688164,000000000934.png,diffcat,pgd
0.0026353216765665523,0.0788755863904953,0.3790256863733158,0.1060207363498747,000000000955.png,samecat,pgd
0.09704914635094174,0.2252470850944519,0.6035882531825348,0.22207351978692266,000000000955.png,diffcat,pgd
0.10711577830009857,0.1975395530462265,0.708218760159463,0.19541656586989853,000000000960.png,samecat,pgd
0.15952834829664247,0.2932003438472748,0.7607033827233711,0.3449037009616895,000000000960.png,diffcat,pgd
0.11062542280901298,0.2661747932434082,0.3584184522121484,0.2512241664040069,000000000962.png,samecat,pgd
0.13426121524043633,0.6224706768989563,0.24690361155121338,0.6109096425061245,000000000962.png,diffcat,pgd
0.28148299589192505,0.7278199791908264,0.7449713589659043,0.8141288335477564,000000000982.png,samecat,pgd
0.17322096916560237,0.8843017220497131,0.7778017578794016,0.9084054954081306,000000000982.png,diffcat,pgd
0.02700319446293092,0.0717441663146019,0.3764220336503662,0.10235037377151333,000000000996.png,samecat,pgd
0.1350624133148405,0.5971105098724365,0.6057785709614953,0.6342897823865832,000000000996.png,diffcat,pgd
