iou_topk,mass_frac,roc_auc,pr_auc,filename,image_type
0.015412186379928316,0.28828510642051697,0.5097412649431542,0.24742591685410975,000000000030.png,samecat
0.015310138205946325,0.5122160315513611,0.6363551359701072,0.6008538957121967,000000000030.png,diffcat
0.013773755369228575,0.29293909668922424,0.6689032177447495,0.3466422354534043,000000000042.png,samecat
0.014969718929551219,0.42918798327445984,0.6056622465489562,0.40609336907558174,000000000042.png,diffcat
0.009001580430151859,0.06588445603847504,0.38071299157620886,0.07699970698833493,000000000071.png,samecat
0.005367708633636725,0.19152337312698364,0.35978961047255853,0.20319692997607663,000000000071.png,diffcat
0.021709172974376384,0.3326784670352936,0.7741044204410004,0.4025916807266899,000000000072.png,samecat
0.013154304588209952,0.5970467329025269,0.5810620128964277,0.6178506858263405,000000000072.png,diffcat
0.01492500675061983,0.183068186044693,0.7127567298220596,0.320781593956104,000000000073.png,samecat
0.01442254148568883,0.16641245782375336,0.4263486027631127,0.220212788252391,000000000073.png,diffcat
0.02062658763759526,0.3669220209121704,0.5554465581260584,0.36346584297074697,000000000089.png,samecat
0.015344897603991414,0.539044976234436,0.8129869099229706,0.6952986141016992,000000000089.png,diffcat
0.013461786589824094,0.35326051712036133,0.33514527543861483,0.37364185547041784,000000000092.png,samecat
0.009764303376399983,0.5244202017784119,0.3180328667060038,0.5026219104386166,000000000092.png,diffcat
0.01056338028169014,0.10105077922344208,0.3595406476283954,0.07613578352189293,000000000113.png,samecat
0.011116442738323736,0.06729495525360107,0.18055382546654386,0.08200694966762581,000000000113.png,diffcat
0.005739189698154492,0.2535260319709778,0.582702779476038,0.22378047227455927,000000000127.png,samecat
0.015000058662724532,0.7922747731208801,0.6675271249077346,0.7956921986786402,000000000127.png,diffcat
0.00885813732220496,0.64223712682724,0.5872704329556592,0.7577208666557573,000000000133.png,samecat
0.009767725678363062,0.8436330556869507,0.4298770904178528,0.8625679068636687,000000000133.png,diffcat
0.011106758531695739,0.141068235039711,0.3700237126610646,0.12012356380269856,000000000136.png,samecat
0.014488501726433617,0.3471333384513855,0.55266613516436,0.38426851811735535,000000000136.png,diffcat
0.010861615548604951,0.204356849193573,0.40457082150709645,0.20054143647743924,000000000151.png,samecat
0.011194531688831576,0.44602033495903015,0.44603019198046,0.48322831862057597,000000000151.png,diffcat
0.0188134176912976,0.3578522503376007,0.5980206976829112,0.42005503330938354,000000000165.png,samecat
0.012269592564908966,0.5116113424301147,0.4530571952075784,0.5279864497564608,000000000165.png,diffcat
0.010416522441444559,0.8107866644859314,0.4480912867314973,0.792823112972789,000000000194.png,samecat
